spot	Activated neural stem cell	Astrocyte	Basket cell	Bergmann glial cell	CCK basket cell	Cajal-Retzius cell	Chandelier cell	Dorsal otocyst	Early intermediate precursor cell	Early neuroblast	Endothelial cell	Ependymal cell	Immature olfactory sensory neuron	Interneuron-selective cell	Late activated neural stem cell	Late neuroblast	Long-projecting GABAergic cell	Macrophage	Martinotti cell	Mature olfactory sensory neuron	Microglial cell	Mural cell	Neural stem cell	Neuroblast	Neuron	O cell	Olfactory ensheathing glia	Olfactory sensory neuron	Oligodendrocyte	Oligodendrocyte precursor cell	Precursor cell	Progenitor cell	Quiescent neural stem cell	Smooth muscle cell	Type I spiral ganglion neuron	Type IA spiral ganglion neuron	Type IB spiral ganglion neuron	Type IC spiral ganglion neuron	Type II spiral ganglion neuron	Ventral otocyst
42x72	0.020553939	0.00037398015	0.005303545	0.00039807666	0.001083675	0.00080322253	0.00024478757	0.00070184167	0.0017704592	0.0008579951	0.0064261574	0.034248855	0.0007174405	0.0009839284	0.0007773541	0.00094311446	0.0013654991	0.02785047	0.0008690109	0.0011284013	0.75644374	0.01992118	0.0017477821	0.0005219389	0.00038329526	0.0008547757	0.017670538	0.0007087853	0.0009676649	0.00046361305	0.0010147508	0.0029763414	0.00047461095	0.022992557	0.00063010195	0.0001816742	0.0029955227	0.00014041024	0.0025891105	0.058919802
4x56	0.035726648	0.012377599	0.007643649	0.006453811	0.05783827	0.005911851	0.036978807	0.060887646	0.0054104286	0.008581624	0.005115893	0.0041459957	0.0037278696	0.0056385705	0.0044883937	0.0072925943	0.004149018	0.007854474	0.020062111	0.00433295	0.0053605405	0.009038635	0.02574645	0.026565865	0.028263006	0.004300543	0.004698954	0.021808699	0.005571869	0.0064728116	0.005947171	0.46615022	0.008957726	0.009193109	0.009088148	0.0059677893	0.011585853	0.010025811	0.008866395	0.02177221
29x49	0.017619442	0.028742103	0.06698634	0.011824338	0.0132208625	0.0065720105	0.060774174	0.02439107	0.2964096	0.0048559643	0.03887019	0.012679796	0.0042785746	0.004856307	0.0045994534	0.0050066323	0.0011809805	0.018677946	0.01003943	0.012327832	0.03986617	0.009152591	0.0053950446	0.01692317	0.009109534	0.014273963	0.009672905	0.005995697	0.016945533	0.009407645	0.0077225026	0.008609149	0.07069141	0.012949488	0.023080725	0.014902485	0.00682969	0.0046468587	0.006012108	0.06390032
32x106	0.032894656	0.03576838	0.01608525	0.00863272	0.009376621	0.018576337	0.010943182	0.016374841	0.108651765	0.07336894	0.030917987	0.046081766	0.008010027	0.022567155	0.009750508	0.023538334	0.012920453	0.028421339	0.014027932	0.012409735	0.021362854	0.024208516	0.044466864	0.023842076	0.008242932	0.006421454	0.0449611	0.011756205	0.00867534	0.008831116	0.07686452	0.008016909	0.073008224	0.031999614	0.004370816	0.008348833	0.012366919	0.005808465	0.010679698	0.026449606
28x62	0.033642974	0.017294489	0.006740203	0.014627771	0.010367973	0.012686429	0.016120985	0.0077944053	0.007948271	0.11050479	0.01260043	0.01278088	0.009339079	0.0033983192	0.011190518	0.005012477	0.008479189	0.019589271	0.028853018	0.020536548	0.04126512	0.0055557135	0.048861075	0.008300182	0.037781082	0.07270786	0.02124496	0.006405263	0.049918313	0.017602997	0.013062295	0.010447175	0.2025178	0.00508562	0.005432094	0.04654259	0.016955033	0.00761175	0.0050123245	0.008182856
27x73	0.035197046	0.026436804	0.007148353	0.034570556	0.0527322	0.0017634925	0.014432463	0.006150004	0.009419577	0.039744537	0.03842351	0.07077014	0.0041790013	0.007309552	0.01689064	0.008050538	0.030097043	0.016774217	0.01060394	0.023553824	0.013797267	0.035940714	0.072142005	0.01308523	0.015342711	0.041151565	0.071587555	0.010994395	0.028383914	0.013779741	0.0084955385	0.00687017	0.09758376	0.027908795	0.005419808	0.028825473	0.023272172	0.0066587753	0.0101400055	0.014372982
38x88	0.01988798	0.00505827	0.01231993	0.0049257935	0.036741935	0.008127646	0.18158856	0.0278686	0.01128121	0.1264297	0.008167267	0.042043116	0.021098247	0.019298991	0.042541176	0.01628009	0.0044245156	0.0069711884	0.013277162	0.07707609	0.022989044	0.014365831	0.009164876	0.008588785	0.012524472	0.020311484	0.010942761	0.064002134	0.017933508	0.0026977952	0.004963736	0.045328394	0.012919301	0.019640459	0.005916261	0.0101138335	0.0134566175	0.008683543	0.0037733538	0.00627635
42x44	0.0054370095	0.112619646	0.020116506	0.05984812	0.008386066	0.033641435	0.042926513	0.015137797	0.008345289	0.005619924	0.08260413	0.018297734	0.031554352	0.007688968	0.0056135873	0.006628529	0.0048225955	0.01404916	0.009350743	0.010267967	0.008960549	0.01916899	0.0063447556	0.003912058	0.00887539	0.012267758	0.100624055	0.007630378	0.011295567	0.009829167	0.005003753	0.0071619134	0.12814282	0.018056476	0.020372951	0.02693362	0.034616027	0.0029440394	0.0050281878	0.059875548
64x78	0.005349724	0.014228523	0.0068556056	0.015353258	0.0067610196	0.009337223	0.014972349	0.009034449	0.22275819	0.018436916	0.00514608	0.013482588	0.057243124	0.020962039	0.006649056	0.010675242	0.009225499	0.03776408	0.16558574	0.009468193	0.0111918105	0.0048671355	0.020022858	0.05802105	0.070236474	0.0041825417	0.009139295	0.018918697	0.008143434	0.007834195	0.012209756	0.008231968	0.037558876	0.014193431	0.0056750677	0.008061871	0.0039532776	0.016907196	0.0123203695	0.009041774
48x28	0.0030891642	0.07497144	0.013652564	0.023210885	0.048664853	0.030179653	0.035796266	0.10620781	0.08149933	0.0062735914	0.0042020385	0.018022865	0.008808288	0.024512783	0.009954289	0.09074291	0.0011286435	0.0075216037	0.0054316535	0.009076922	0.011085839	0.012319507	0.04446217	0.0032868588	0.01330689	0.012258799	0.019907972	0.016580988	0.0071565825	0.051671375	0.0058542886	0.0065888674	0.039630815	0.02543629	0.016018521	0.018779457	0.047294166	0.006220815	0.0153090255	0.02388322
32x98	0.004265291	0.001062577	0.0073254104	0.0014264242	0.0036329282	0.004697946	0.015641546	0.012143832	0.0074882223	0.007432726	0.006416898	0.001942712	0.0056821653	0.007369095	0.0026553434	0.43201196	0.0066770697	0.008673686	0.024902072	0.005725295	0.025554301	0.0057937135	0.0015119152	0.03325884	0.04267047	0.0023025346	0.0067934953	0.0019075917	0.002974558	0.001026319	0.18546048	0.008751347	0.0027949773	0.004007937	0.036580592	0.0044969176	0.029238738	0.030364096	0.004902906	0.002434982
17x23	0.025025984	0.0017865946	0.0024011368	0.00345091	0.0043515996	0.010371979	0.0065023946	0.014546197	0.0050469856	0.0036941757	0.0050903135	0.009266693	0.00935213	0.0055121197	0.0036300453	0.007027892	0.004545214	0.0036366878	0.0034577553	0.005375953	0.004704066	0.009274745	0.01651064	0.0023801175	0.002023868	0.4364933	0.023035277	0.004927111	0.29073703	0.022154294	0.0040700394	0.0047277245	0.005261455	0.0031166906	0.0025386359	0.0036794262	0.016845837	0.0021061099	0.0016639422	0.009677006
7x47	0.011660101	0.002008741	0.012219823	0.004183688	0.0089829685	0.00891383	0.012852232	0.0048832535	0.0099160345	0.007212505	0.07324466	0.006681004	0.0036229568	0.12021777	0.008791575	0.0137416655	0.06923874	0.11441135	0.0089610135	0.0069465386	0.16850057	0.04474576	0.0032199372	0.011605469	0.01786439	0.015966563	0.0339491	0.0072863745	0.010924969	0.0038624476	0.012926356	0.0085036615	0.0016753499	0.097193636	0.008474946	0.010382281	0.01259183	0.0050295275	0.010783444	0.0058229743
22x28	0.005744353	0.004070892	0.01461971	0.0006636394	0.018255193	0.0103829745	0.0077609913	0.0033568307	0.0055740965	0.046068866	0.0013465626	0.0011867553	0.00304048	0.16619237	0.047017273	0.06765007	0.004169219	0.0012091887	0.0048480737	0.019422103	0.0020587107	0.0016503158	0.0028993655	0.007577903	0.019021505	0.0032576174	0.002817467	0.012974524	0.0034915763	0.002663678	0.17841797	0.0686045	0.0042530294	0.0015968448	0.08851746	0.15603743	0.0025437933	0.004072339	0.000974037	0.003990358
49x65	0.024323015	0.0073600803	0.0053480733	0.006655937	0.008813389	0.004767216	0.003949673	0.0065321736	0.007601922	0.0054127597	0.00280384	0.014401542	0.009606861	0.0036067215	0.14326215	0.004352579	0.0038665878	0.028834626	0.005694834	0.0036948442	0.06433324	0.0027935216	0.047812056	0.0028445753	0.0055146934	0.079307675	0.016947817	0.003877398	0.07050629	0.12793826	0.0070948503	0.18799219	0.004670826	0.007871358	0.0026318484	0.0019358612	0.0017353361	0.003081196	0.007651169	0.05257109
26x56	0.040472947	0.019782938	0.0038683878	0.007812715	0.006085573	0.010282768	0.045952454	0.005291732	0.0035944658	0.0053455555	0.019878814	0.0056918613	0.004793023	0.004510752	0.5136111	0.02974545	0.015104098	0.031236932	0.0033879487	0.0073870043	0.0063720415	0.011135933	0.0183318	0.008902673	0.0063099493	0.008488932	0.00895429	0.0046875086	0.0052218586	0.0044624475	0.007667656	0.0031292299	0.047038853	0.017157737	0.0063181412	0.014946157	0.02251876	0.00556459	0.0013436701	0.0076112878
41x17	0.029416353	0.019435734	0.005164719	0.07360085	0.008657992	0.07261248	0.009985765	0.025713496	0.008234914	0.0060155788	0.0060741156	0.004249219	0.029558234	0.0104099745	0.0034639102	0.009052378	0.013244684	0.0050298483	0.0345756	0.02623623	0.008102755	0.030424174	0.051715508	0.020710723	0.080055624	0.0056787645	0.021340607	0.024193836	0.004709797	0.059031487	0.008643367	0.008331755	0.0066886665	0.07596944	0.009553281	0.004734291	0.08431346	0.044830136	0.047008302	0.0032319187
49x97	0.0054985103	0.0037873564	0.009945559	0.0034204267	0.0048540984	0.02324233	0.018720362	0.050739553	0.008566594	0.003482682	0.008582628	0.0032753886	0.014366193	0.031564098	0.010384458	0.026518483	0.04329948	0.0018642633	0.011137436	0.0065267533	0.0063696085	0.0070637492	0.005348034	0.064732045	0.05556238	0.004183467	0.005512203	0.007992551	0.0052036787	0.010292926	0.032010023	0.3856702	0.007787173	0.0051780506	0.019676767	0.013780613	0.03530164	0.010981463	0.02392268	0.003654084
53x33	0.019607875	0.07179567	0.018354293	0.055639848	0.030400055	0.0039288206	0.0024139646	0.013351523	0.06543384	0.0043967622	0.11096462	0.0114552425	0.0053567984	0.002438019	0.024706086	0.012850852	0.003267559	0.022437148	0.009000112	0.017971093	0.031845015	0.021158746	0.05465436	0.007899053	0.0019183172	0.06501257	0.011914883	0.008515858	0.06285515	0.019634558	0.005966702	0.0063201166	0.10269994	0.040011957	0.015347447	0.006870259	0.010175934	0.001769839	0.0032549333	0.016404165
28x46	0.062353723	0.027057724	0.0092574805	0.023281338	0.0048863944	0.014798647	0.013130937	0.030998707	0.012693896	0.007645652	0.057322774	0.015336358	0.0223007	0.01153051	0.008525318	0.025487788	0.008717721	0.026397381	0.009083084	0.0036036603	0.018070275	0.056463517	0.05261718	0.012527608	0.007039771	0.07462492	0.032865986	0.027704213	0.09276064	0.03590546	0.039942175	0.008831304	0.030760016	0.039860044	0.01334136	0.01531849	0.007943262	0.005392975	0.021881998	0.011739037
63x45	0.08761466	0.03341124	0.021336889	0.03581511	0.018768365	0.010719357	0.01281898	0.016479973	0.00958517	0.01444322	0.07720609	0.022854287	0.030180816	0.009243172	0.036586348	0.019598063	0.023333661	0.04092602	0.00685916	0.003969506	0.016465725	0.060024835	0.11329748	0.008906524	0.0029489365	0.023151824	0.05155452	0.0064109173	0.021078773	0.021677308	0.011075514	0.009215707	0.028593874	0.03419337	0.0055868565	0.0027432742	0.011635916	0.003823332	0.016430536	0.019434668
68x34	0.031063145	0.07234586	0.013921177	0.010392467	0.016615445	0.009191858	0.0035790764	0.015187671	0.034682035	0.033044163	0.009505023	0.005873862	0.04858892	0.007450517	0.07598145	0.16921201	0.12748215	0.011493879	0.017283471	0.028159257	0.009462214	0.010488748	0.0063416013	0.0033318675	0.024913957	0.005625993	0.0071128393	0.0065467497	0.0062934733	0.0021416242	0.0075869574	0.012735846	0.0053349473	0.004635335	0.00346215	0.0051397365	0.011759404	0.029577043	0.04319424	0.053261902
26x88	0.004707562	0.00444557	0.028424224	0.0036500392	0.0058522974	0.010762865	0.009629081	0.062238257	0.0069745514	0.026288716	0.0020853314	0.0060608173	0.053682376	0.045795597	0.0037050296	0.053787675	0.058237497	0.0069719944	0.012163628	0.008568734	0.0041755796	0.0017245857	0.006033007	0.09694534	0.12824525	0.007819486	0.0009073526	0.008381168	0.007975733	0.0068908534	0.14818321	0.01666802	0.0039345287	0.0016130174	0.06537893	0.015919972	0.016714402	0.039111257	0.004862991	0.004483549
58x34	0.0036566881	0.007272647	0.004563654	0.002364315	0.0257163	0.046100695	0.0051163337	0.0040812665	0.009415263	0.0036901282	0.0032555554	0.0085466895	0.1107336	0.002484199	0.09666605	0.16366781	0.011253146	0.0075852354	0.009036416	0.011773013	0.016740644	0.0027096886	0.0070912223	0.0032046754	0.0066984356	0.13210481	0.03920959	0.005382136	0.0988286	0.047424257	0.009045284	0.009114638	0.0030970809	0.002540715	0.0077004577	0.0045995195	0.005947939	0.005135367	0.013573045	0.042872805
40x18	0.034176514	0.06910977	0.010856423	0.02101349	0.0033088105	0.0065990705	0.0012020185	0.08551782	0.0067145424	0.029161012	0.1437901	0.0062262537	0.18291122	0.004078629	0.016902383	0.004307951	0.008648947	0.02754296	0.026939727	0.0027668516	0.03720705	0.031638227	0.017308122	0.0034484062	0.00801634	0.0050204294	0.013192919	0.012186434	0.003147625	0.0046938	0.005030212	0.005775929	0.020243684	0.046989754	0.0060139317	0.0023161757	0.04673383	0.0086855125	0.025186587	0.0053905807
29x19	0.011383887	0.00093143334	0.00313822	0.0041748704	0.004917788	0.0060434816	0.00069384236	0.0008551129	0.0013334992	0.00023679841	0.001353049	0.017802456	0.86941314	0.00078424864	0.0033228688	0.008397796	0.0006353429	0.0008609652	0.002050386	0.00030817697	0.0014867402	0.008081501	0.0024758736	0.00033910945	0.0004141208	0.000569468	0.0019408442	0.0007676536	0.00075453584	0.0007484955	0.017171897	0.0006513103	0.00044006752	0.004018015	0.0012160445	0.0003750152	0.002080293	0.0033949662	0.0028164953	0.011620178
16x64	0.013807821	0.0019468699	0.003566453	0.0025876416	0.0058871703	0.060918413	0.048521314	0.008330012	0.008942476	0.0047264816	0.021703707	0.0029770408	0.07870983	0.17692962	0.010346844	0.008083546	0.027779145	0.0018607554	0.004654477	0.016192045	0.005394878	0.079406135	0.0034758686	0.030440966	0.1487992	0.033751022	0.0028714389	0.01395358	0.02932395	0.0052515985	0.012926818	0.010106152	0.002393974	0.008605489	0.03662877	0.0048891683	0.0062542986	0.030643819	0.021181267	0.0052300096
24x28	0.104644686	0.0031730286	0.014592344	0.010128362	0.0016560695	0.0128232455	0.011251546	0.0047874213	0.008045432	0.0052064047	0.015946899	0.011283924	0.007166389	0.026935078	0.04568868	0.07141769	0.0028528254	0.019464578	0.003119574	0.007855373	0.009239823	0.058675323	0.04907963	0.005745344	0.014523807	0.008111262	0.008360079	0.003642481	0.009862653	0.0014949383	0.2791525	0.006328988	0.010281993	0.014142828	0.0034251472	0.10069125	0.008865236	0.010110577	0.005956673	0.004269893
51x101	0.003925748	0.0053766365	0.0022750355	0.003973939	0.043201316	0.00156586	0.016303929	0.008641823	0.0056504337	0.040309466	0.003814059	0.0034800575	0.0067117233	0.02894657	0.013070914	0.0029239713	0.021196397	0.043772068	0.013173253	0.0045384048	0.07267642	0.0018208269	0.004410911	0.058684133	0.052402854	0.0040015145	0.008990475	0.01483311	0.007233817	0.06035768	0.0062175198	0.3655041	0.005574284	0.0067708883	0.0041669146	0.0059008016	0.0024035512	0.013913958	0.025151957	0.00613271
3x51	0.013784259	0.010298635	0.009722394	0.008362665	0.018301737	0.0031762912	0.04455563	0.012412226	0.09738861	0.00702186	0.01828191	0.012978404	0.009542694	0.008510773	0.0039739762	0.18684584	0.020315854	0.028731553	0.036878318	0.004041711	0.036684427	0.017931424	0.010757919	0.03827768	0.025277073	0.005422214	0.006308962	0.0036851792	0.01488778	0.0068159127	0.15527199	0.007299444	0.033366315	0.005310705	0.013669996	0.010723421	0.010755919	0.020316876	0.017715938	0.004395489
48x106	0.054366354	0.03546949	0.0075340737	0.040067382	0.019936921	0.020011296	0.02968192	0.022137083	0.006997561	0.05293195	0.0051386277	0.022785181	0.006644975	0.017331382	0.0056834756	0.00443082	0.009350156	0.016782288	0.069063455	0.018716687	0.017119916	0.01381194	0.064266555	0.006802429	0.025115652	0.01046496	0.027793698	0.008792837	0.011974619	0.02113028	0.008423484	0.010267735	0.20252167	0.024644462	0.003019792	0.01763394	0.04389003	0.007951019	0.0041981083	0.0051157977
32x44	0.0050060702	0.068453334	0.010328685	0.035810485	0.06474412	0.03029009	0.039343648	0.019051632	0.010651063	0.0034080904	0.027446229	0.0051700817	0.0098626735	0.010513236	0.011794381	0.0070559788	0.0045778174	0.030413184	0.004330456	0.010004173	0.025296345	0.029057454	0.0055499487	0.0096332105	0.010400767	0.048300743	0.030676235	0.027784154	0.05179072	0.056400746	0.011393607	0.010010413	0.04980295	0.06852328	0.026797865	0.060322493	0.010999885	0.010749703	0.017692238	0.030561835
40x38	0.005481675	0.07623251	0.004009016	0.014616724	0.0074841785	0.023535552	0.044576317	0.12699264	0.0083350185	0.0021841829	0.005832553	0.0034673407	0.0047686556	0.0048576593	0.0041389237	0.09741391	0.0039414437	0.0054173293	0.0035033124	0.003637267	0.00551194	0.009872827	0.004761282	0.004861579	0.0065500396	0.08515624	0.044639446	0.029008998	0.0521179	0.16261822	0.0050612544	0.005542959	0.03356435	0.027350327	0.015089355	0.008364008	0.005960001	0.010414766	0.004794069	0.02833419
15x35	0.040372267	0.04253748	0.014552906	0.012775652	0.006616377	0.0039176224	0.0030485862	0.023666462	0.096454404	0.0068647857	0.009807754	0.0074150306	0.0061186417	0.006656834	0.106299296	0.005366168	0.0067226416	0.008513932	0.02332244	0.020759698	0.012623561	0.004671486	0.053518627	0.013583461	0.009461932	0.08664027	0.026684182	0.01593552	0.11672918	0.01900976	0.011546144	0.009502531	0.068029374	0.0097197965	0.014996633	0.028498968	0.011250856	0.016592547	0.0058952104	0.013321057
46x82	0.0058524115	0.031819526	0.0048618265	0.009114548	0.059575155	0.0023958934	0.03541981	0.07541955	0.0075582834	0.07060297	0.0038904157	0.016062738	0.012895333	0.026892964	0.0039544282	0.06550087	0.007797047	0.012823085	0.03058844	0.012379738	0.019344108	0.0048010508	0.007837996	0.068067655	0.04146557	0.0060332627	0.014645776	0.0164489	0.007082033	0.006105436	0.16952892	0.012941039	0.027601078	0.0064404365	0.0090306625	0.0055505643	0.004649418	0.03768501	0.02868106	0.010654994
64x72	0.0048522116	0.017811198	0.0032013308	0.0069106356	0.02323213	0.004059023	0.032681935	0.013505677	0.17337444	0.004028484	0.0068120984	0.008987409	0.0112739755	0.019121673	0.018203076	0.012152622	0.047569245	0.058443025	0.018690884	0.0039442983	0.041293856	0.003317264	0.005544371	0.009819918	0.038428277	0.0044233114	0.008057531	0.006770381	0.007638449	0.022314405	0.17086665	0.016452549	0.008442984	0.01510512	0.009250325	0.014158947	0.00612432	0.0070515857	0.026118219	0.08996623
21x97	0.0071422704	0.05357984	0.005826118	0.028643135	0.0035868047	0.0055546607	0.00422719	0.038520426	0.0075488104	0.0135828	0.0037815608	0.00577298	0.0068876073	0.03392765	0.0033940934	0.041109107	0.008361069	0.034158908	0.08284254	0.014021572	0.037145562	0.012978114	0.05859824	0.017229713	0.039584037	0.0038135306	0.003705028	0.013327255	0.0026530412	0.0014318603	0.17428207	0.0105063645	0.10909672	0.007486291	0.024250563	0.009480308	0.013937965	0.027506066	0.019037487	0.011480632
29x75	0.10538334	0.0052408823	0.005216082	0.0047049304	0.012565756	0.005248769	0.012150352	0.011216234	0.01577084	0.0055315066	0.0077203303	0.04213605	0.016578618	0.0054647336	0.010323635	0.0043451698	0.014417895	0.03982328	0.016313935	0.00551997	0.044428013	0.0059958915	0.04319682	0.010296893	0.005964648	0.25010306	0.019034686	0.022158768	0.15807833	0.01842175	0.007863009	0.01160554	0.007982967	0.0029208262	0.0038534303	0.00924447	0.0110793235	0.0015090689	0.008502372	0.012087863
21x55	0.022224093	0.004764701	0.006347105	0.013853298	0.04518318	0.010336208	0.01615482	0.0021660104	0.21105549	0.0072853067	0.055385344	0.010795675	0.015500598	0.024340745	0.1409127	0.0063673365	0.00725578	0.047476295	0.0055708527	0.0257547	0.01573417	0.0076448345	0.050994683	0.031393535	0.022551687	0.006319843	0.007265919	0.011321727	0.009188555	0.0117443465	0.008256872	0.006209396	0.021185474	0.0091387555	0.010222553	0.03457987	0.026936917	0.0041964096	0.0063516735	0.020032503
34x106	0.011593745	0.00168371	0.0017630144	0.008887084	0.007440342	0.0023387328	0.011489891	0.0030265434	0.0042150375	0.0009021336	0.1462072	0.0014648492	0.0028933126	0.004314686	0.003519313	0.021678034	0.0035288695	0.016638586	0.009312906	0.001105528	0.008904303	0.41247913	0.0030864957	0.002607142	0.0013633487	0.001924344	0.05008469	0.00089228596	0.0027141005	0.0014090192	0.0021274309	0.018054307	0.0072234618	0.19883877	0.0006900972	0.0014074587	0.002932358	0.0011861958	0.0096749095	0.00839661
